date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:40:43	47892/47892	U--M--	200	updated ('OK')	image/jpeg	date:Tue,%2007%20Jul%202020%2020:10:41%20GMT	https://deep-sort.constantcontactsites.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fstorage.googleapis.com%2Fproduction-constantcontact-v1-0-5%2F165%2F66165%2F40uoK7Vl%2F4654501fa20e4ce182746c9627593443&methods=resize%2C600%2C5000	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/s/cdn/v1.0/i/ma539.jpg	(from https://deep-sort.constantcontactsites.com/)
01:40:43	1698/1698	UR-MCZ	200	updated ('OK')	text/xml	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/sitemap.xml	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/sitemap.xml	(from https://deep-sort.constantcontactsites.com/)
01:40:44	1130113/1130113	URF---	200	untouched ('OK%20(cached)')	application/x-javascript		https://re-storage-ctct.azureedge.net/runtime-constantcontact-11007/bundle.js	D:/My%20Web%20Sites/My/re-storage-ctct.azureedge.net/runtime-constantcontact-11007/bundle.js	(from https://deep-sort.constantcontactsites.com/)
01:40:59	172930/172930	U--MCZ	200	updated ('OK')	text/html	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/artificial-intelligence	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/artificial-intelligence.html	(from https://deep-sort.constantcontactsites.com/)
01:41:01	2799/2799	UR-MCZ	200	updated ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/artificial-intelligence.b68a4e9b.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/artificial-intelligence.b68a4e9b.js	(from https://deep-sort.constantcontactsites.com/artificial-intelligence)
01:41:21	48916/48916	U-----	200	untouched ('')	font/ttf	date:Thu,%2014%20Nov%202019%2017:37:30%20GMT	https://fonts.gstatic.com/s/nunito/v12/XRXW3I6Li01BKofAnsSUYevN.ttf	D:/My%20Web%20Sites/My/fonts.gstatic.com/s/nunito/v12/XRXW3I6Li01BKofAnsSUYevN.ttf	(from https://fonts.googleapis.com/css?display=swap&family=Nunito:300|PT+Sans:400)
01:41:23	97512/97512	U-----	200	untouched ('')	font/ttf	date:Mon,%2022%20Jul%202019%2019:26:40%20GMT	https://fonts.gstatic.com/s/ptsans/v11/jizaRExUiTo99u79D0KEwA.ttf	D:/My%20Web%20Sites/My/fonts.gstatic.com/s/ptsans/v11/jizaRExUiTo99u79D0KEwA.ttf	(from https://fonts.googleapis.com/css?display=swap&family=Nunito:300|PT+Sans:400)
01:41:23	1239/1239	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%225efb4462-4d7%22	https://deep-sort.constantcontactsites.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://deep-sort.constantcontactsites.com/artificial-intelligence)
01:41:24	2799/2799	UR-MCZ	200	updated ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/data-science.8c87a82b.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/data-science.8c87a82b.js	(from https://deep-sort.constantcontactsites.com/data-science)
01:41:24	2799/2799	UR-MCZ	200	updated ('OK')	application/javascript	date:Wed,%2022%20Jan%202020%2007:52:29%20GMT	https://deep-sort.constantcontactsites.com/image-processing.8a806221.js	D:/My%20Web%20Sites/My/deep-sort.constantcontactsites.com/image-processing.8a806221.js	(from https://deep-sort.constantcontactsites.com/image-processing)
